0		엘모라드	0	0	0	100	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Upgrade	업그레이드기본형	0	5	0	100	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	Upgrade	기본업2	0	5	6	100	0	0	1000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0
3	Upgrade	기본업3	0	5	12	100	0	0	2000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	0	0	0	0
4	Upgrade	기본업4	0	5	18	100	0	0	3000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	12	0	0	0	0
5	Upgrade	기본업5	0	5	24	100	0	0	4000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	16	0	0	0	0
6	Upgrade	기본업6	0	5	30	100	0	0	5000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	20	0	0	0	0
7	Upgrade	기본업7	0	5	38	100	0	0	6000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	24	0	0	0	0
8	Upgrade	기본업8	0	5	50	100	0	0	7000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	28	0	0	0	0
9	Upgrade	기본업9	0	5	68	100	0	0	8000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	32	0	0	0	0
10	Upgrade	기본업10	0	5	98	100	0	0	9000	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	36	0	0	0	0
11	Strength	힘1	0	5	0	100	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
