0		아크투아렉 기본	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	Upgrade	업그레이드 기본1	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	Upgrade	업그레이드 기본2	0	5	0	0	0	0	1000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	2	2
3	Upgrade	업그레이드 기본3	0	5	0	0	0	0	2000	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	4	4	4
4	Upgrade	업그레이드 기본4	0	5	0	0	0	0	3000	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	6	6	6
5	Upgrade	업그레이드 기본5	0	5	0	0	0	0	4000	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	0	8	8	8
6	Upgrade	업그레이드 기본6	0	5	0	0	0	0	5000	4	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	10	0	10	10	10
7	Upgrade	업그레이드 기본7	0	5	0	0	0	0	6000	4	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	12	0	12	12	12
8	Upgrade	업그레이드 기본8	0	5	0	0	0	0	7000	4	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	14	0	14	14	14
9	Upgrade	업그레이드 기본9	0	5	0	0	0	0	8000	4	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	16	0	16	16	16
10	Upgrade	업그레이드 기본10	0	5	0	0	0	0	9000	4	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	18	0	18	18	18
11	Agility	힘 1	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	Agility	힘 2	0	5	0	0	0	0	1000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	2	2
13	Agility	힘 3	0	5	0	0	0	0	2000	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	4	4	4
14	Agility	힘 4	0	5	0	0	0	0	3000	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	6	6	6
15	Agility	힘 5	0	5	0	0	0	0	4000	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	0	8	8	8
16	Agility	힘 6	0	5	0	0	0	0	5000	4	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	10	0	10	10	10
17	Agility	힘 7	0	5	0	0	0	0	6000	4	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	12	0	12	12	12
18	Agility	힘 8	0	5	0	0	0	0	7000	4	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	14	0	14	14	14
19	Agility	힘 9	0	5	0	0	0	0	8000	4	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	16	0	16	16	16
20	Agility	힘 10	0	5	0	0	0	0	9000	4	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	18	0	18	18	18
21	Saint	마법 저주 독 1	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0
22	Saint	마법 저주 독 2	0	5	0	0	0	0	1000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	0	0	2	0	0	2	0	2	2	2
23	Saint	마법 저주 독 3	0	5	0	0	0	0	2000	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	6	0	0	4	0	0	4	0	4	4	4
24	Saint	마법 저주 독 4	0	5	0	0	0	0	3000	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	9	0	0	6	0	0	6	0	6	6	6
25	Saint	마법 저주 독 5	0	5	0	0	0	0	4000	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	12	0	0	8	0	0	8	0	8	8	8
26	Saint	마법 저주 독 6	0	5	0	0	0	0	5000	4	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	15	0	0	10	0	0	10	0	10	10	10
27	Saint	마법 저주 독 7	0	5	0	0	0	0	6000	4	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	18	18	0	0	12	0	0	12	0	12	12	12
28	Saint	마법 저주 독 8	0	5	0	0	0	0	7000	4	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	21	21	21	0	0	14	0	0	14	0	14	14	14
29	Saint	마법 저주 독 9	0	5	0	0	0	0	8000	4	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	24	24	0	0	16	0	0	16	0	16	16	16
30	Saint	마법 저주 독 10	0	5	0	0	0	0	9000	4	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	27	27	27	0	0	18	0	0	18	0	18	18	18
31	Light	제한 감소 1	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16	0	0	-16	0	-16	-16	-16
32	Light	제한 감소 2	0	5	0	0	0	0	1000	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14	0	0	-14	0	-14	-14	-14
33	Light	제한 감소 3	0	5	0	0	0	0	2000	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12	0	0	-12	0	-12	-12	-12
34	Light	제한 감소 4	0	5	0	0	0	0	3000	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10	0	0	-10	0	-10	-10	-10
35	Light	제한 감소 5	0	5	0	0	0	0	4000	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8	0	0	-8	0	-8	-8	-8
36	Light	제한 감소 6	0	5	0	0	0	0	5000	4	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6	0	0	-6	0	-6	-6	-6
37	Light	제한 감소 7	0	5	0	0	0	0	6000	4	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4	0	0	-4	0	-4	-4	-4
38	Light	제한 감소 8	0	5	0	0	0	0	7000	4	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	-2	0	-2	-2	-2
39	Light	제한 감소 9	0	5	0	0	0	0	8000	4	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	-2	-2	-2
40	Light	제한 감소 10	0	5	0	0	0	0	9000	4	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	-2	-2	-2
41	Tempered	도끼, 타격 방어 1	0	5	0	0	0	0	0	2	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	Tempered	도끼, 타격 방어 2	0	5	0	0	0	0	1000	3	3	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	2	2
43	Tempered	도끼, 타격 방어 3	0	5	0	0	0	0	2000	4	6	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	4	4	4
44	Tempered	도끼, 타격 방어 4	0	5	0	0	0	0	3000	4	9	0	0	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	6	6	6
45	Tempered	도끼, 타격 방어 5	0	5	0	0	0	0	4000	4	12	0	0	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	0	8	8	8
46	Tempered	도끼, 타격 방어 6	0	5	0	0	0	0	5000	4	15	0	0	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	10	0	10	10	10
47	Tempered	도끼, 타격 방어 7	0	5	0	0	0	0	6000	4	20	0	0	30	30	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	12	0	12	12	12
48	Tempered	도끼, 타격 방어 8	0	5	0	0	0	0	7000	4	27	0	0	35	35	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	14	0	14	14	14
